ACM_NETO,GIOVANI_DAMICO,JERONIMO_SOUZA,JOAO_ROMA,KLEBER_SOUZA,MARCELO_OLIVERA,BRANCOS,NULOS
199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0
16666.889447236183,29.90452261306533,20200.150753768845,3710.105527638191,242.4070351758794,4.150753768844221,1189.6984924623116,2511.763819095477
11410.001990892057,34.876201397043125,7964.839532290548,3391.689328182741,429.34529692388685,5.370832839379654,803.2848090133757,1394.3064455631252
3116.0,1.0,5338.0,506.0,5.0,0.0,216.0,720.0
8920.5,11.0,14273.0,1554.0,36.0,1.0,576.0,1574.5
13421.0,17.0,19028.0,2184.0,67.0,2.0,978.0,2159.0
19298.5,29.5,25617.0,4982.0,195.5,5.0,1515.0,2930.5
54106.0,216.0,46821.0,20520.0,2543.0,45.0,3975.0,7776.0
